,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,586,230,13.5237050707661,22.972398505569103,18.951857282502544,54.51162790697674,39.249146757679185,598.857642008954,0.5905893905413748,28.97142857142857
1,static_weighting,0.25,,778,0,,12.693163075691439,14.77606658692186,72.37209302325581,0.0,597.9574193400156,0.4646133794405715,29.930232558139537
