,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,505,4,,1.7424852475906982,18.61567656765665,98.24902723735408,0.7920792079207921,480.50000000000006,0.6777150916784204,27.26923076923077
1,static_weighting,0.25,,501,7,,1.5514953160257619,17.866932801064586,97.47081712062257,1.3972055888223553,443.5,0.6308677098150782,28.12
