,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,774,44,4.536236295637587,9.399204965489437,18.777777777777864,72.0,5.684754521963824,823.7952686018607,0.6021895238317695,28.5
1,static_weighting,0.25,,862,0,,3.956690291309421,16.77834495351927,80.18604651162791,0.0,805.5197933495554,0.5247685950159969,29.51923076923077
