,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,816,0,,1.6097324073950043,18.29762526096035,85.0,0.0,904.1599041923736,0.6171739960357499,27.12962962962963
1,static_weighting,0.25,,810,0,,1.6309976767502683,17.902107380202843,84.375,0.0,854.9119600611823,0.5863593690405914,28.03846153846154
