,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,579,171,8.81869502056027,21.366470001323066,18.734921221073485,63.97790055248619,29.533678756476682,597.8439486865816,0.5821265323141008,29.34285714285714
1,static_weighting,0.25,,763,0,,12.152571249390057,15.134566822066809,84.30939226519337,0.0,597.6816096080904,0.46046348968265827,30.186046511627907
