,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,792,0,,1.4149167698970464,18.53580312722097,84.16578108395323,0.0,856.0353383363885,0.6088444796133631,27.568627450980394
1,static_weighting,0.25,,796,0,,1.3814181263268834,18.199192403265847,84.59086078639744,0.0,833.8252041090717,0.5926263000064476,27.58823529411765
