,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,784,0,,5.814416957628023,18.79461978589895,86.62983425414365,0.0,806.4128840264912,0.5938239204907888,28.893617021276597
1,static_weighting,0.25,,792,0,,3.4578433821673156,17.173470345345304,87.51381215469614,0.0,719.6556387769592,0.5390678942149507,29.666666666666668
