,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,662,0,,1.6343444738041244,18.694689336691926,82.64669163545568,0.0,715.6747901950221,0.6116878548675402,27.857142857142858
1,static_weighting,0.25,,671,0,,1.6648134953875195,18.101695796920502,83.77028714107367,0.0,682.3028709906345,0.5782227720259614,28.095238095238095
