,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,700,121,9.45731746804725,15.195625342077411,18.958955223880654,65.11627906976744,17.285714285714285,714.595473201163,0.5857339944271828,29.047619047619047
1,static_weighting,0.25,,815,0,,7.560800244181652,15.936998541210842,75.81395348837209,0.0,710.0371837881614,0.5046461860612377,29.93617021276596
