,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,563,85,8.121045908482975,14.306592633682559,18.885370370370346,65.61771561771562,15.097690941385435,598.689599355483,0.5858019563165195,29.2
1,static_weighting,0.25,,668,0,,6.637312141605906,15.791233766233768,77.85547785547784,0.0,598.689599355483,0.5099570692976857,28.634146341463413
2,percentage_flexible_weighting,0.25,0.33,647,0,,7.389573049432381,16.24357685433422,75.4079254079254,0.0,598.6895993554829,0.5288777379465396,29.025641025641026
