,method,c,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour,p
0,FCFS,,558,207,8.838918654868362,19.633275027177877,18.5930959673303,59.1728525980912,37.096774193548384,594.6782781030147,0.6025109200638447,28.2,
1,dist_prio_ratio,,773,28,25.012881141262184,9.147809635793028,15.040180283851186,81.97242841993638,3.6222509702457955,593.0246717912287,0.4732838561781554,29.13953488372093,
2,static_weighting,0,697,100,34.99268464419859,10.129748597770817,14.827037985488793,73.91304347826086,14.347202295552366,590.9859628310064,0.4739261931283131,29.0,
3,static_weighting,0.25,735,0,,13.219904171071997,14.694308445532405,77.94273594909862,0.0,593.4968948743464,0.47177813583016404,29.25581395348837,
4,static_weighting,0.5,670,0,,12.739243868311686,15.708005249343875,71.04984093319194,0.0,594.9599150165371,0.5050593506082658,29.45,
5,static_weighting,0.75,670,0,,14.634628477696005,15.745893561103776,71.04984093319194,0.0,595.9190869548218,0.50673391747859,29.4,
6,static_weighting,1,565,86,,14.381377121899984,18.94498992950656,59.91516436903499,15.221238938053098,595.7866422859386,0.5795589905505238,28.555555555555557,
7,trigger_flexible_weighting,0.1,688,0,,13.067485356968145,15.461670973298848,72.95864262990456,0.0,595.0963683577211,0.49550072302891013,29.29268292682927,
8,percentage_flexible_weighting,0.25,725,0,,12.722335255381891,15.155052083333333,76.88229056203606,0.0,595.9190869548218,0.48370055759319946,29.333333333333332,0.33
