,method,c,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour,p
0,FCFS,,575,413,20.454623388439977,33.05422125606027,18.642062314540073,56.59448818897638,71.82608695652173,598.6656830522911,0.5986656830522911,28.571428571428573,
1,dist_prio_ratio,,864,70,31.705108760982856,14.129405502583376,13.969153577661391,85.03937007874016,8.101851851851851,598.6656830522911,0.4385829179870265,29.67391304347826,
2,static_weighting,0,789,161,38.124113591710206,16.387470565153183,14.135873640794845,77.65748031496062,20.405576679340935,598.6656830522911,0.4457674482891222,29.844444444444445,
3,static_weighting,0.25,825,2,,20.903471798316193,14.026103336921363,81.2007874015748,0.24242424242424243,598.6656830522911,0.43413029953030535,29.97826086956522,
4,static_weighting,0.5,814,0,,23.143220669833493,14.644613259668537,80.11811023622047,0.0,598.6656830522911,0.4470990911518231,29.755555555555556,
5,static_weighting,0.75,813,0,,23.133707900582518,14.644056847545288,80.01968503937007,0.0,598.6656830522911,0.4457674482891222,29.844444444444445,
6,static_weighting,1,564,223,,23.498724639485733,18.335238821138248,55.51181102362205,39.53900709219858,598.6656830522912,0.5880802387547065,25.45,
7,trigger_flexible_weighting,0.1,810,0,,22.678138582919413,14.36080485115766,79.7244094488189,0.0,598.6656830522911,0.4457674482891222,29.844444444444445,
8,percentage_flexible_weighting,0.25,783,44,36.31338174582744,19.13093144737646,14.230176625328884,77.06692913385827,5.61941251596424,598.6656830522911,0.45387845568786284,29.977272727272727,0.33
