,method,c,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour,p
0,FCFS,,616,359,20.084890411389914,30.72504460474153,18.97076850542197,60.215053763440864,58.27922077922077,598.6776216722477,0.5795523927127277,29.514285714285716,
1,dist_prio_ratio,,875,47,30.74978699871636,12.99312595550243,14.145271438450877,85.5327468230694,5.371428571428572,598.5730533753101,0.4430592549040045,30.022222222222222,
2,static_weighting,0,821,176,34.41222427670934,17.706910354207984,14.167122040072826,80.25415444770283,21.43727161997564,598.051289168253,0.4371719950060329,30.4,
3,static_weighting,0.25,851,3,,19.530142737132053,14.265348549186081,83.18670576735093,0.35252643948296125,598.051289168253,0.4374917989526357,30.377777777777776,
4,static_weighting,0.5,802,0,,22.185770367897494,14.931205871423241,78.39687194525904,0.0,598.051289168253,0.45687646231340945,30.441860465116278,
5,static_weighting,0.75,808,0,,22.221992368708303,14.892102335928875,78.98338220918866,0.0,598.051289168253,0.4554846071349985,30.53488372093023,
6,static_weighting,1,606,190,,21.4386163994196,18.608262611975427,59.2375366568915,31.353135313531354,598.051289168253,0.579507063147532,26.46153846153846,
7,trigger_flexible_weighting,0.1,846,1,,21.52080705450271,14.562433581296512,82.69794721407625,0.1182033096926714,598.051289168253,0.43653378771405327,30.444444444444443,
8,percentage_flexible_weighting,0.25,848,0,,20.385644765324844,14.467010218463713,82.89345063538612,0.0,598.051289168253,0.43526294699290613,30.533333333333335,0.33
