,method,c,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour,p
0,FCFS,,601,218,11.549499973650935,19.462721689698643,18.860671462829764,61.70431211498973,36.272878535773714,594.9466915859152,0.5770578967855627,29.457142857142856,
1,dist_prio_ratio,,810,20,32.999999999999986,9.099042730321782,14.872513812154734,83.16221765913757,2.4691358024691357,593.5582912962109,0.4565833009970853,30.232558139534884,
2,static_weighting,0,721,115,34.53675731926767,9.082135308013648,15.241174055829177,74.02464065708418,15.950069348127602,592.4615367699818,0.46213848421995457,29.813953488372093,
3,static_weighting,0.25,791,0,,12.452870697014909,15.042626728110648,81.21149897330595,0.0,594.0883513874976,0.45663977816102813,30.25581395348837,
4,static_weighting,0.5,719,0,,14.532103947207636,15.917389508467588,73.81930184804928,0.0,594.3838965946105,0.49285563565058915,30.15,
5,static_weighting,0.75,718,0,,14.682643597846292,16.07971698113216,73.71663244353182,0.0,594.3838965946105,0.49408470207365796,30.075,
6,static_weighting,1,623,72,,13.828973884657103,19.074459332393058,63.96303901437371,11.556982343499197,594.3838965946105,0.5549802956065457,29.75,
7,trigger_flexible_weighting,0.1,762,0,,12.997866477040922,15.630542120112846,78.2340862422998,0.0,594.3838965946105,0.4816725256034121,30.097560975609756,
8,percentage_flexible_weighting,0.25,752,0,,11.734612804599713,15.519199839163681,77.20739219712526,0.0,594.3838965946105,0.4774167844133418,30.365853658536587,0.33
