,method,c,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour,p
0,FCFS,,601,421,22.17420072648743,33.82417110832941,18.860671462829764,56.11577964519141,70.04991680532446,598.3155638619717,0.5803254741629211,29.457142857142856,
1,dist_prio_ratio,,881,78,43.142573753132154,16.27985276308098,13.980229591836707,82.2595704948646,8.853575482406356,598.1279655315368,0.4287655666892737,29.680851063829788,
2,static_weighting,0,762,222,41.22211399885304,19.47846908229072,14.054729214340194,71.1484593837535,29.133858267716533,598.1279655315368,0.43722804497919354,29.73913043478261,
3,static_weighting,0.25,827,29,37.74063841408034,23.423542659302313,14.069610507246356,77.21755368814193,3.506650544135429,598.1279655315368,0.42601706946690654,30.52173913043478,
4,static_weighting,0.5,799,33,,25.662136600956735,14.581101190476218,74.60317460317461,4.130162703379224,598.1279655315368,0.4381889857373896,30.333333333333332,
5,static_weighting,0.75,785,45,,24.417834593905457,14.720596590909045,73.29598506069094,5.7324840764331215,598.1279655315368,0.4450356886395363,30.545454545454547,
6,static_weighting,1,583,248,,23.684976818299802,18.546737536656874,54.435107376283845,42.53859348198971,598.1279655315368,0.5734688068375233,26.075,
7,trigger_flexible_weighting,0.1,793,41,,24.213597468202035,14.332768999247534,74.04295051353876,5.170239596469105,598.1279655315368,0.44174886671457664,30.08888888888889,
8,percentage_flexible_weighting,0.25,792,47,,23.566589279006422,14.272432279909683,73.94957983193278,5.934343434343434,598.1279655315368,0.440447691849438,30.177777777777777,0.33
