,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,776,81,10.162302735598034,12.204598759475068,22.0245439914162,75.1937984496124,10.438144329896907,588.4097886032504,0.4245380870153322,46.2
1,static_weighting,0.25,,823,0,,9.49291517803376,20.044731018045578,79.74806201550388,0.0,587.78850681364,0.39715439649570267,46.25
