,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,743,23,6.177581965578983,7.194838158947034,22.233406674000644,77.39583333333333,3.095558546433378,572.8686478771561,0.4086081653902683,46.733333333333334
1,static_weighting,0.25,,778,0,,6.742926902139485,20.608984375000002,81.04166666666667,0.0,573.9391192335497,0.3912332101114858,44.45454545454545
