,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,560,217,8.8164715521649,21.394008987797786,18.642100561510976,58.333333333333336,38.75,597.1283909684646,0.5965318591093552,28.6
1,static_weighting,0.25,,724,0,,11.131995151065526,15.030043586550445,75.41666666666667,0.0,597.1283909684646,0.4754206934462298,29.904761904761905
