,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,559,228,12.789805481430033,20.36379293306815,18.738636363636346,59.91425509110396,40.7871198568873,590.559544074357,0.5917430301346261,28.514285714285716
1,static_weighting,0.25,,722,0,,12.538984477459762,14.76512836185825,77.38478027867095,0.0,585.0988436902869,0.47530369105628506,29.30952380952381
