,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,712,172,10.984984284585853,16.74763605042007,21.919724770642098,64.25992779783394,24.15730337078652,594.1486171071914,0.43148047720202715,45.9
1,static_weighting,0.25,,866,0,,11.13898065384418,18.97480237154151,78.15884476534296,0.0,594.1486171071914,0.3674388479327096,46.2
