,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,790,63,2.1786407310443447,5.926224623551233,22.887834224599125,83.95324123273113,7.974683544303797,564.9809531819479,0.40269490604557945,48.37931034482759
1,static_weighting,0.25,,781,0,,4.405399596541164,21.558653846153963,82.99681190223167,0.0,568.993944280415,0.41502111180190737,45.7
