,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,631,116,4.20497766960856,10.535211667890945,20.68673846823323,65.72916666666667,18.38351822503962,591.9209486545658,0.5046214396032104,39.1
1,static_weighting,0.25,,750,0,,7.824880705557044,18.699105783866152,78.125,0.0,579.3925269029199,0.42322317523953246,40.26470588235294
