,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,643,110,10.39328385372337,16.083708743825813,19.801041666666713,66.97916666666667,17.107309486780714,597.1283909684646,0.5138798545339627,34.1764705882353
1,static_weighting,0.25,,731,0,,8.626319679306903,17.03912783751486,76.14583333333333,0.0,595.7200246228373,0.45474811039911245,35.4054054054054
