,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,488,11,1.452122937255595,8.365205523085478,18.84053411633108,76.85039370078741,2.2540983606557377,508.5119314124841,0.5831558846473441,29.066666666666666
1,static_weighting,0.25,,501,0,,7.922651446083753,16.363860688099244,78.89763779527559,0.0,436.9021429135796,0.4998880353702284,30.137931034482758
2,percentage_flexible_weighting,0.25,0.33,486,0,,7.819192642866135,17.020100502512538,76.53543307086615,0.0,446.5228138565908,0.5062616937149556,30.413793103448278
