,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,569,125,8.307359170025114,17.67313610587046,18.700954861111054,66.31701631701632,21.968365553602812,595.7331614622059,0.6035796975300971,28.2
1,dist_prio_ratio,,,734,0,,5.245360872113268,15.617921686746977,85.54778554778555,0.0,595.7331614622059,0.4956182707672262,29.317073170731707
2,static_weighting,0,,762,1,,6.432319993810272,15.43723259432128,88.81118881118881,0.13123359580052493,595.7331614622059,0.4746877780575346,29.186046511627907
3,static_weighting,0.25,,696,0,,6.798969815993493,15.859070153590718,81.11888111888112,0.0,595.7331614622059,0.506575817569903,29.4
4,static_weighting,0.5,,674,0,,8.833552446422338,16.401442307692307,78.55477855477857,0.0,595.7331614622059,0.5202909707093502,29.358974358974358
5,static_weighting,0.75,,679,0,,9.30083547682489,16.49973187473193,79.13752913752914,0.0,595.7331614622059,0.5221149530781822,29.256410256410255
6,static_weighting,1,,586,0,,13.900233076648805,18.82453225012315,68.29836829836829,0.0,595.7331614622059,0.5945440733155747,28.62857142857143
7,trigger_flexible_weighting,0.1,,692,0,,7.21439669268017,15.82912510390687,80.65268065268066,0.0,595.7331614622059,0.506575817569903,29.4
8,percentage_flexible_weighting,0.25,0.33,695,0,,6.908507243039884,15.793895107794368,81.002331002331,0.0,595.7331614622058,0.5065758175699029,29.4
