,method,c,p,no_finished,no_delayed,avg_delay_time,avg_waiting_time,avg_service_time,delivery_rate,delay_finished_ratio,total_travel_time,time_per_item,items_per_tour
0,FCFS,,,585,80,9.963609479048113,12.716112550467846,18.70105237395982,66.85714285714286,13.675213675213676,595.4727647753319,0.5936916897062133,28.65714285714286
1,dist_prio_ratio,,,608,1,18.54164467411131,5.596824572425648,15.634202103337964,69.48571428571428,0.1644736842105263,539.7993933959922,0.5155677109799353,29.083333333333332
2,static_weighting,0,,617,4,21.048510310283405,6.853609255783711,15.865466101694853,70.51428571428572,0.6482982171799028,543.0733840995234,0.5128171710099372,29.416666666666668
3,static_weighting,0.25,,621,0,,7.096002030079963,16.126854427445487,70.97142857142858,0.0,544.8103730021755,0.5072722281212063,29.833333333333332
4,static_weighting,0.5,,622,0,,7.132109426511909,16.824576465201407,71.08571428571429,0.0,561.4437077961231,0.5232466987848305,29.805555555555557
5,static_weighting,0.75,,622,0,,7.4769973645774614,16.91323731138548,71.08571428571429,0.0,562.2443565464933,0.5235049874734575,29.833333333333332
6,static_weighting,1,,574,0,,11.070057873360739,18.78301186943622,65.60000000000001,0.0,595.2156893181643,0.5916656951472806,28.742857142857144
7,trigger_flexible_weighting,0.1,,624,0,,7.171268434889693,16.556776556776583,71.31428571428572,0.0,554.5568754469804,0.5168284020941103,29.805555555555557
8,percentage_flexible_weighting,0.25,0.33,621,0,,7.196124498215779,16.50398199445986,70.97142857142858,0.0,555.5948428586139,0.5197332486984227,29.694444444444443
